model,condition,raw_bytes,gzip_ratio,lzma_ratio,zstd22_ratio,brotli_ratio,trigram_entropy,pentgram_entropy,mattr_w200,log_len,contrast
grok-4-1-fast-reasoning,narrative_cot,5729,0.4789666608483156,0.48943969279106303,0.469715482632222,0.38680397975213826,10.247883428423085,11.747040282692298,0.7962085308056872,8.653296274408579,1.0
gpt-5.4-nano,standard_cot,1165,0.5613733905579399,0.6523605150214592,0.5690987124463519,0.43261802575107294,9.033353865667268,9.80191733160481,0.7528735632183908,7.060476365999801,-1.0
claude-haiku-4-5,narrative_cot,6795,0.4495952906548933,0.45445180279617364,0.4391464311994113,0.3509933774834437,10.156588098429484,11.768700620328241,0.7296666666666666,8.823942326585245,1.0
claude-haiku-4-5,standard_cot,1387,0.5695746214852199,0.6517664023071377,0.5739005046863734,0.41888968997837056,9.351133819213718,10.163760355635858,0.7330555555555556,7.234898420314831,-1.0
grok-4-1-fast-reasoning,standard_cot,2090,0.5617224880382775,0.6105263157894737,0.5578947368421052,0.42105263157894735,9.723671992420277,10.693560071425981,0.8345744680851062,7.644919344958857,-1.0
gpt-5.4-nano,narrative_cot,10803,0.4380264741275572,0.43469406646301956,0.4251596778672591,0.35656762010552623,10.407216543038759,12.347532410251036,0.7745810991957106,9.287579152316985,1.0
claude-haiku-4-5,standard_cot,1499,0.5403602401601068,0.6164109406270847,0.542361574382922,0.4122748498999333,9.235533870048965,10.142843443000421,0.7610869565217392,7.312553498102598,-1.0
claude-haiku-4-5,standard_cot,1479,0.5341446923597025,0.6112237998647735,0.5409060175794456,0.3995943204868154,9.152222614849197,10.105249769300867,0.7298484848484849,7.2991214627108,-1.0
gpt-5.4-nano,narrative_cot,8099,0.4385726632917644,0.4405482158291147,0.428694900605013,0.3525126558834424,10.23333271910705,11.963579251374776,0.7573785971223022,8.99949587624899,1.0
claude-sonnet-4-6,narrative_cot,9664,0.42477235099337746,0.42218543046357615,0.41287251655629137,0.33133278145695366,10.282466801835085,12.069522733926286,0.7322222222222221,9.176162920174596,1.0
gpt-5.4-nano,standard_cot,2106,0.5318138651471985,0.5811965811965812,0.5303893637226971,0.3998100664767331,9.575646269136486,10.511637468422233,0.7604761904761905,7.652545692693921,-1.0
gpt-5.4-nano,narrative_cot,9432,0.43161577608142493,0.4287531806615776,0.4179389312977099,0.3508269720101781,10.195015872155572,12.115715256450866,0.7193664506839453,9.151863442217207,1.0
claude-haiku-4-5,narrative_cot,5758,0.4525877040639111,0.46196596040291765,0.44251476207016327,0.354810698159083,10.13649721117929,11.609392214801213,0.7615458579881658,8.65834547117212,1.0
claude-sonnet-4-6,standard_cot,1786,0.5335946248600224,0.593505039193729,0.5240761478163494,0.3840985442329227,9.410141509207678,10.409685821920615,0.7561111111111113,7.487733761436444,-1.0
gpt-5.4-nano,standard_cot,2017,0.5111551809618244,0.5612295488349033,0.51165096678235,0.39414972731779874,9.358465203433667,10.321605855690287,0.7308267716535432,7.6093665379542115,-1.0
claude-haiku-4-5,narrative_cot,6865,0.44879825200291334,0.45447924253459576,0.4397669337217771,0.35761107064821557,10.237664999080945,11.767858809877756,0.7688888888888888,8.834191318202071,1.0
claude-sonnet-4-6,standard_cot,1695,0.5303834808259587,0.5946902654867257,0.5303834808259587,0.3834808259587021,9.441096902464235,10.313339629842675,0.7577272727272728,7.43543801981455,-1.0
claude-sonnet-4-6,standard_cot,1619,0.5546633724521309,0.6275478690549722,0.5571340333539222,0.3965410747374923,9.493266781415018,10.317547699524992,0.7602941176470589,7.389563953677635,-1.0
claude-sonnet-4-6,standard_cot,1593,0.5141242937853108,0.5825486503452605,0.5153797865662273,0.39108600125549275,9.20108600593557,10.117594603302043,0.7269736842105262,7.373374309910049,-1.0
gpt-5.4-nano,narrative_cot,12975,0.4199614643545279,0.41279383429672445,0.406242774566474,0.3335645472061657,10.364088963947298,12.369645236338934,0.7571043771043771,9.470779708034089,1.0
claude-haiku-4-5,standard_cot,1530,0.5581699346405229,0.6326797385620915,0.5620915032679739,0.3993464052287582,9.452644182200755,10.275423824159555,0.81,7.333023014386481,-1.0
grok-4-1-fast-reasoning,standard_cot,2273,0.537615486141663,0.5842498900131984,0.5384953805543334,0.41970963484381874,9.747160856340795,10.739575506777525,0.7876428571428572,7.728855823852543,-1.0
gpt-5.4-nano,narrative_cot,9582,0.4390523898977249,0.435399707785431,0.4255896472552703,0.3527447297015237,10.253167777995824,12.147522017694746,0.7232292432035268,9.167641617443067,1.0
claude-haiku-4-5,standard_cot,1694,0.5425029515938606,0.6044864226682408,0.5484061393152302,0.39964580873671784,9.451684984740295,10.247899972977184,0.7750000000000001,7.434847875211999,-1.0
claude-haiku-4-5,standard_cot,1601,0.5465334166146159,0.6121174266083698,0.5490318550905684,0.4178638351030606,9.421862210126223,10.208181393707706,0.7468333333333336,7.3783837129967145,-1.0
gpt-5.4-nano,standard_cot,1560,0.5596153846153846,0.6307692307692307,0.5666666666666667,0.42756410256410254,9.367728931698005,10.20951995864961,0.7926562500000001,7.352441100243583,-1.0
gpt-5.4-nano,narrative_cot,14686,0.39779381724090973,0.38866948113849925,0.383834944845431,0.31683235734713333,10.321155496446492,12.3013578613845,0.761065057712487,9.594649938011555,1.0
claude-haiku-4-5,narrative_cot,7309,0.4572444930907101,0.460801751265563,0.44424681899028595,0.36379805718976604,10.256005873732557,11.949443479674676,0.7587821171634122,8.896861744480391,1.0
gpt-5.4-nano,standard_cot,1656,0.5380434782608695,0.6038647342995169,0.5416666666666666,0.4323671497584541,9.343670662692638,10.200822972012645,0.7555357142857142,7.412160334945205,-1.0
claude-haiku-4-5,narrative_cot,9285,0.4332794830371567,0.4316639741518578,0.41981690899299945,0.34011847065158857,10.29396883965108,12.07747597816652,0.7441269199676637,9.136155473786806,1.0
claude-haiku-4-5,narrative_cot,4920,0.4607723577235772,0.4739837398373984,0.4526422764227642,0.36077235772357724,9.950128254268416,11.42709734997942,0.7714419475655432,8.501063809486354,1.0
grok-4-1-fast-reasoning,narrative_cot,3644,0.5027442371020856,0.5290889132821076,0.4986278814489572,0.39791437980241495,10.071943413365542,11.227158362412844,0.8381081081081082,8.200837258379849,1.0
claude-haiku-4-5,standard_cot,1667,0.5380923815236952,0.6022795440911818,0.5368926214757048,0.3905218956208758,9.427665399613456,10.286873973852012,0.7542857142857143,7.418780882750794,-1.0
claude-haiku-4-5,standard_cot,1430,0.5622377622377622,0.6433566433566433,0.5636363636363636,0.4258741258741259,9.382197111992507,10.187770157416809,0.7592105263157896,7.265429723253953,-1.0
claude-haiku-4-5,narrative_cot,6025,0.4507883817427386,0.46074688796680496,0.4416597510373444,0.35402489626556016,10.153466344336346,11.6636757024166,0.7925907111756169,8.703672758358856,1.0
gpt-5.4-nano,standard_cot,2692,0.5163447251114414,0.5512630014858841,0.512630014858841,0.4138187221396731,9.777685025704807,10.829801949103237,0.7221973094170403,7.898039690764619,-1.0
gpt-5.4-nano,standard_cot,2507,0.5097726366174711,0.5520542481053051,0.5061826884722777,0.38891104906262464,9.749229786099715,10.692673187550927,0.7723986486486486,7.826842098158293,-1.0
gpt-5.4-nano,standard_cot,1301,0.5434281322059954,0.6179861644888547,0.547271329746349,0.4142966948501153,9.08298148323752,9.87059929588432,0.7752808988764045,7.170888478512505,-1.0
grok-4-1-fast-reasoning,standard_cot,2562,0.5511319281811085,0.5917252146760343,0.5523028883684621,0.4332552693208431,9.98506603612566,10.921836442944457,0.8553374233128835,7.848543482456679,-1.0
gpt-5.4-nano,standard_cot,2280,0.5333333333333333,0.5824561403508772,0.5324561403508772,0.4021929824561403,9.747454147598344,10.746933756348195,0.7876923076923077,7.731930721948486,-1.0
claude-haiku-4-5,standard_cot,1411,0.5450035435861091,0.6208362863217576,0.5414599574769667,0.4301913536498937,9.269498461255163,10.032010184767824,0.7368181818181818,7.252053951852814,-1.0
claude-sonnet-4-6,standard_cot,1550,0.5458064516129032,0.6219354838709678,0.5445161290322581,0.38903225806451613,9.424954508469254,10.217063402187968,0.7427419354838708,7.346010209913293,-1.0
gpt-5.4-nano,narrative_cot,10554,0.4241993556945234,0.42183058555997727,0.41245025582717454,0.34347166950919084,10.268062447888603,12.155531479879903,0.7334425675675675,9.264260213965613,1.0
claude-haiku-4-5,standard_cot,1314,0.5570776255707762,0.6423135464231354,0.5669710806697108,0.4353120243531202,9.233155986106715,9.987274387155013,0.74,7.1808311990445555,-1.0
claude-haiku-4-5,standard_cot,1529,0.5604970568999346,0.6278613472858077,0.566383257030739,0.4218443427076521,9.37920297758944,10.236014792691408,0.7784210526315789,7.332369205929062,-1.0
claude-sonnet-4-6,standard_cot,1691,0.514488468361916,0.5819041986989947,0.5138971023063276,0.3731519810762862,9.3149625271606,10.240580554732883,0.7539772727272728,7.43307534889858,-1.0
grok-4-1-fast-reasoning,narrative_cot,4863,0.4857084104462266,0.5001028171910343,0.47871684145589144,0.3909109603125643,10.232371187706201,11.532211670609685,0.8247,8.489410810403786,1.0
claude-haiku-4-5,narrative_cot,7986,0.4279989982469321,0.43025294264963687,0.41710493363385925,0.32920110192837465,10.146506501001372,11.82366238983653,0.742419028340081,8.985445287623167,1.0
claude-haiku-4-5,narrative_cot,4431,0.4594899571202889,0.4766418415707515,0.4524937937260212,0.3583841119386143,9.883373844274862,11.244469725219375,0.7158528784648188,8.39638057119949,1.0
gpt-5.4-nano,standard_cot,2318,0.5345125107851596,0.5780845556514237,0.5332182916307161,0.40379637618636754,9.668777964849212,10.691650121179268,0.7126275510204082,7.748460023899697,-1.0
gpt-5.4-nano,narrative_cot,10740,0.42216014897579146,0.41936685288640596,0.4095903165735568,0.3409683426443203,10.211448223816397,12.16752818028433,0.7583355091383812,9.281730368062856,1.0
claude-haiku-4-5,narrative_cot,5627,0.45050648658254844,0.4577927847876311,0.4409098987026835,0.3536520348320597,10.026094391847057,11.487498513382741,0.7031268436578171,8.635331719433278,1.0
claude-haiku-4-5,standard_cot,1525,0.5449180327868852,0.6111475409836066,0.5488524590163935,0.4163934426229508,9.28691712612066,10.166097898455519,0.7244897959183674,7.329749689041512,-1.0
gpt-5.4-nano,standard_cot,910,0.5747252747252747,0.6857142857142857,0.5802197802197803,0.44175824175824174,8.769434943912188,9.424773132575432,0.732484076433121,6.813444599510896,-1.0
claude-sonnet-4-6,narrative_cot,8915,0.4015703869882221,0.4011217049915872,0.3908020190689849,0.31194615816040383,10.151841219713912,11.788777643017516,0.7240329972502292,9.09549053029724,1.0
gpt-5.4-nano,standard_cot,3093,0.48528936307791787,0.5147106369220821,0.4807630132557388,0.3763336566440349,9.74206470778805,10.886787158891998,0.7362683823529412,8.03689677268507,-1.0
gpt-5.4-nano,narrative_cot,10477,0.41920397060227166,0.4157678724825809,0.4072730743533454,0.3323470459100888,10.227547123818551,12.059321204901018,0.729426345609065,9.256937657352966,1.0
gpt-5.4-nano,narrative_cot,9169,0.41378558185189224,0.41400370814701715,0.4021158250627113,0.33482386301668665,10.117022965084884,11.887735343146261,0.7117386363636363,9.1235835080499,1.0
gpt-5.4-nano,standard_cot,1674,0.540621266427718,0.6021505376344086,0.5424133811230586,0.4103942652329749,9.377327615477846,10.265525678281657,0.7508928571428571,7.422971251049421,-1.0
gpt-5.4-nano,standard_cot,2739,0.4738955823293173,0.5082146768893757,0.46805403431909454,0.3563344286235853,9.632183441055037,10.662062745106423,0.7189945652173912,7.915348169263078,-1.0
claude-sonnet-4-6,narrative_cot,7019,0.4348197748967089,0.4393788288930047,0.4225673172816641,0.34648810371847844,10.12849026550116,11.77615445467083,0.7300426439232409,8.856376036730422,1.0
claude-haiku-4-5,standard_cot,1744,0.5412844036697247,0.6055045871559633,0.5435779816513762,0.3956422018348624,9.482187852094217,10.32278431652875,0.7928333333333334,7.463936604468925,-1.0
claude-haiku-4-5,narrative_cot,7385,0.45470548408937034,0.45660121868652676,0.44319566689234935,0.3604603926878808,10.262148899827789,11.907759763149313,0.7778248898678415,8.90720619496548,1.0
claude-haiku-4-5,standard_cot,1350,0.562962962962963,0.64,0.5666666666666667,0.4288888888888889,9.284625546572322,10.037559466746927,0.7799999999999999,7.2078598714324755,-1.0
gpt-5.4-nano,narrative_cot,11238,0.4177789642285104,0.41217298451681794,0.403274604022068,0.3395621996796583,10.213717467387982,12.141613541666926,0.739194058154235,9.327056171672144,1.0
claude-sonnet-4-6,standard_cot,1730,0.5271676300578034,0.5942196531791908,0.5289017341040463,0.3791907514450867,9.385556451355686,10.331429045303501,0.7248809523809524,7.455876687491824,-1.0
claude-sonnet-4-6,narrative_cot,7208,0.42133740288568255,0.42508324084350724,0.41065482796892344,0.3339345172031077,10.048791063194871,11.676510452591604,0.7043037280701755,8.882946799288174,1.0
claude-haiku-4-5,narrative_cot,6051,0.4853743182944968,0.49512477276483224,0.4785985787473145,0.3748140803173029,10.342121374969537,11.876869307386992,0.7802823691460054,8.707978826622321,1.0
claude-haiku-4-5,standard_cot,1547,0.5300581771170007,0.5998707175177763,0.5313510019392372,0.38396897220426635,9.316314671437002,10.118832752393082,0.7047560975609756,7.344072850573066,-1.0
claude-haiku-4-5,narrative_cot,5182,0.45233500578927055,0.46314164415283676,0.43901968351987647,0.3487070629100733,9.923002470939544,11.409546492479059,0.7095531197301854,8.552946361122055,1.0
claude-haiku-4-5,standard_cot,1444,0.5401662049861495,0.6121883656509696,0.546398891966759,0.3954293628808864,9.229261150428346,10.048760513619296,0.7120454545454545,7.275172319452771,-1.0
claude-haiku-4-5,standard_cot,1604,0.5660847880299252,0.6334164588528678,0.564214463840399,0.41271820448877805,9.567051787820606,10.345254042856672,0.844,7.38025578842646,-1.0
gpt-5.4-nano,narrative_cot,10172,0.4325599685410932,0.4298073141958317,0.418895005898545,0.3523397561934723,10.309976213890089,12.171937620703675,0.7456112637362639,9.227394126542011,1.0
gpt-5.4-nano,narrative_cot,9798,0.44539701979995916,0.4445805266380894,0.43376199224331496,0.3606858542559706,10.343139345916976,12.246971237501116,0.7467906637490883,9.18993356219852,1.0
claude-haiku-4-5,standard_cot,1488,0.5443548387096774,0.6209677419354839,0.5436827956989247,0.38844086021505375,9.29170893933201,10.191328142558632,0.7593333333333334,7.305188215393037,-1.0
gpt-5.4-nano,narrative_cot,11488,0.4037256267409471,0.4007660167130919,0.3929317548746518,0.32625348189415043,10.2914228742087,12.119891840883122,0.7503021442495126,9.349058291288005,1.0
grok-4-1-fast-reasoning,narrative_cot,4104,0.48635477582846004,0.5019493177387915,0.4753898635477583,0.3932748538011696,9.999309037175141,11.219033865239737,0.7206511627906976,8.319717386850606,1.0
claude-haiku-4-5,narrative_cot,4269,0.47786366830639493,0.4928554696650269,0.46685406418364955,0.3771375029280862,10.013383021534498,11.283334688131394,0.7775355450236967,8.359134886757962,1.0
claude-haiku-4-5,narrative_cot,4034,0.49082796232027764,0.5096678235002479,0.4811601388200297,0.3735746157659891,10.040074906390233,11.307859748968337,0.779922879177378,8.302513718514158,1.0
claude-sonnet-4-6,narrative_cot,9918,0.4301270417422868,0.4279088525912482,0.4152046783625731,0.3430127041742287,10.180446721752316,12.123656411916691,0.6976826029216467,9.202106567049078,1.0
claude-haiku-4-5,standard_cot,1559,0.5529185375240538,0.6286080821039127,0.5516356638871072,0.41051956382296345,9.44806510183174,10.271543844827264,0.7501470588235294,7.351799869057777,-1.0
claude-haiku-4-5,narrative_cot,6221,0.4471949847291432,0.45844719498472913,0.43755023308149815,0.34672882173284036,10.087655994410223,11.668066826274528,0.7607514044943819,8.73568594451502,1.0
claude-sonnet-4-6,standard_cot,1536,0.548828125,0.6171875,0.548828125,0.4153645833333333,9.38809978182968,10.204561448086194,0.7704347826086956,7.336936913707618,-1.0
grok-4-1-fast-reasoning,standard_cot,2775,0.5452252252252252,0.5866666666666667,0.5445045045045045,0.43243243243243246,10.03356801456525,11.037227443365197,0.8002238805970151,7.928406026180535,-1.0
grok-4-1-fast-reasoning,standard_cot,2963,0.5345933175835302,0.5683428957138036,0.5288558893013837,0.41781977725278435,10.022289587025517,11.079939619516603,0.850848623853211,7.993957547573565,-1.0
gpt-5.4-nano,narrative_cot,9345,0.4352059925093633,0.4348849652220439,0.4239700374531835,0.3508828250401284,10.230969709040437,12.114747211724831,0.7335794602698651,9.142596719889664,1.0
claude-haiku-4-5,narrative_cot,6126,0.46278158667972574,0.47143323539014037,0.4547828925889651,0.3641854391119817,10.232767127765975,11.759452067721432,0.7823162274618586,8.72029728739272,1.0
gpt-5.4-nano,standard_cot,1638,0.5561660561660562,0.6202686202686203,0.5598290598290598,0.4261294261294261,9.411560212471434,10.255828783065784,0.7654081632653061,7.401231264413015,-1.0
gpt-5.4-nano,standard_cot,2206,0.5176790571169537,0.5657298277425205,0.5176790571169537,0.3839528558476881,9.554564623729307,10.572120396433132,0.7759836065573771,7.698936199813447,-1.0
claude-haiku-4-5,narrative_cot,6160,0.45811688311688314,0.4655844155844156,0.4474025974025974,0.3561688311688312,10.132029812758583,11.717074363448557,0.7708367626886146,8.725832056527565,1.0
claude-haiku-4-5,narrative_cot,7306,0.42376129208869423,0.4275937585546126,0.41363263071448125,0.3373939228031755,10.049288008624591,11.70362457592168,0.7053066812705366,8.896451207355227,1.0
grok-4-1-fast-reasoning,narrative_cot,4455,0.46734006734006733,0.48574635241301906,0.46038159371492704,0.36879910213243544,10.004240931659801,11.322684032369919,0.7712826603325417,8.40178233990491,1.0
gpt-5.4-nano,narrative_cot,8447,0.42796259026873446,0.4276074345921629,0.41754469042263526,0.34532970285308395,10.126195949283225,11.91644230408715,0.7357948717948717,9.041566627727496,1.0
gpt-5.4-nano,standard_cot,1998,0.53003003003003,0.5805805805805806,0.522022022022022,0.3953953953953954,9.476933714071379,10.469911032262164,0.7363524590163935,7.599901959208498,-1.0
gpt-5.4-nano,narrative_cot,11035,0.42102401449932036,0.4157680108744903,0.40625283189850475,0.34046216583597644,10.260068947333673,12.198046953499993,0.737025078369906,9.308827318690836,1.0
grok-4-1-fast-reasoning,narrative_cot,5584,0.4571991404011461,0.4663323782234957,0.44412607449856734,0.3604942693409742,10.120979089927829,11.56494754040746,0.7725324675324675,8.627660644442209,1.0
claude-sonnet-4-6,standard_cot,1688,0.5177725118483413,0.5829383886255924,0.5165876777251185,0.3690758293838863,9.326359783183618,10.242497597819781,0.7245744680851062,7.431299675155903,-1.0
gpt-5.4-nano,narrative_cot,8411,0.4224230174771133,0.424681964094638,0.4116038520984425,0.3400309119010819,10.037189072320851,11.827528328497683,0.6977246732026142,9.037295651962438,1.0
gpt-5.4-nano,standard_cot,3759,0.49853684490556,0.5235434956105347,0.4918861399308327,0.38866719872306466,9.986816423838409,11.26673373096478,0.7343927648578811,8.231908243564177,-1.0
claude-haiku-4-5,narrative_cot,8366,0.41345923978006216,0.4159693999521874,0.4037771934018647,0.33050442266316044,10.101719399836135,11.783522620128364,0.7128624883068287,9.031931152002144,1.0
grok-4-1-fast-reasoning,narrative_cot,4262,0.4800563115908024,0.4983575786015955,0.47442515251055845,0.36907555138432663,10.12506632105648,11.323656046190315,0.7746190476190475,8.357493812658563,1.0
gpt-5.4-nano,standard_cot,1857,0.5131933225632741,0.5578890683898762,0.5169628432956381,0.4017232094776521,9.368622530189638,10.17559238663708,0.7350561797752809,7.526717561352706,-1.0
claude-haiku-4-5,narrative_cot,5063,0.46731187043254985,0.4819277108433735,0.45960892751333204,0.37151886233458425,10.004254413020655,11.506703767781218,0.7484991568296796,8.529714471969909,1.0
gpt-5.4-nano,standard_cot,2673,0.487467265245043,0.5237560793116348,0.48597081930415265,0.38084549195660305,9.576781088170575,10.634916247604941,0.7151801801801803,7.890956716138919,-1.0
claude-haiku-4-5,narrative_cot,6481,0.425551612405493,0.4320320938126832,0.4169109705292393,0.3291158771794476,10.122914169218499,11.560697299774365,0.7493197755960729,8.776630098427717,1.0
gpt-5.4-nano,standard_cot,2415,0.5159420289855072,0.5581780538302278,0.515527950310559,0.40082815734989646,9.67530933137432,10.676516691942764,0.7530182926829269,7.789454566086673,-1.0
claude-sonnet-4-6,standard_cot,1559,0.5195638229634381,0.5875561257216164,0.5169980756895446,0.3630532392559333,9.265243976761292,10.109839741921519,0.7034482758620689,7.351799869057777,-1.0
claude-haiku-4-5,standard_cot,1682,0.5439952437574316,0.6111771700356718,0.5487514863258026,0.415576694411415,9.433064904369031,10.327798102890949,0.7702272727272725,7.427738840532894,-1.0
claude-haiku-4-5,standard_cot,1418,0.5366713681241185,0.614950634696756,0.5409026798307476,0.4203102961918195,9.180434226328016,10.02181421802348,0.6896000000000001,7.257002707092073,-1.0
claude-haiku-4-5,narrative_cot,6010,0.4545757071547421,0.46123128119800333,0.44292845257903496,0.35923460898502496,10.097277224957013,11.66589993521237,0.7526239669421487,8.701180027529253,1.0
claude-haiku-4-5,narrative_cot,5866,0.4548244118649847,0.46164336856460964,0.4449369246505285,0.3516876917831572,10.104853697932198,11.617445215386333,0.728215892053973,8.676928249537397,1.0
gpt-5.4-nano,narrative_cot,13009,0.418940733338458,0.4104850488123607,0.40372050119148284,0.33707433315397034,10.210615587047766,12.27074189904682,0.7117580390089615,9.473396704601559,1.0
gpt-5.4-nano,standard_cot,1444,0.5450138504155124,0.6121883656509696,0.5429362880886427,0.4162049861495845,9.260416586725396,10.065320722862737,0.7572500000000001,7.275172319452771,-1.0
claude-haiku-4-5,standard_cot,1289,0.5702094647013188,0.6485647788983708,0.5771916214119472,0.44763382467028706,9.221361993349264,10.022756900100536,0.7242857142857142,7.161622002939187,-1.0
gpt-5.4-nano,standard_cot,1811,0.5306460519050249,0.5897294312534511,0.5311982330204307,0.38763114301490886,9.382146021577876,10.340389749752443,0.7305625000000001,7.501634457883413,-1.0
gpt-5.4-nano,standard_cot,2950,0.5088135593220339,0.543728813559322,0.5067796610169492,0.3884745762711864,9.820202774788036,10.939593312285552,0.7443233082706767,7.989560449333865,-1.0
claude-haiku-4-5,narrative_cot,5850,0.451965811965812,0.46153846153846156,0.442051282051282,0.3541880341880342,10.071503729600684,11.585890616308758,0.7592447129909365,8.674196940225903,1.0
gpt-5.4-nano,standard_cot,1650,0.5278787878787878,0.5890909090909091,0.5309090909090909,0.4066666666666667,9.280130729224187,10.158495452400963,0.7275396825396826,7.408530566894626,-1.0
gpt-5.4-nano,standard_cot,2565,0.49980506822612086,0.5380116959064327,0.498635477582846,0.3750487329434698,9.591422220604848,10.696715043675644,0.7680555555555555,7.84971375760487,-1.0
gpt-5.4-nano,narrative_cot,8977,0.4430210538041662,0.444246407485797,0.43009914225242285,0.35401581820207195,10.241714437192321,12.08695714498375,0.7472159548751007,9.10242102975669,1.0
gpt-5.4-nano,standard_cot,4006,0.48652021967049425,0.5072391412880679,0.48277583624563153,0.3709435846230654,9.943925610238026,11.239636947719983,0.7742183622828784,8.295548516225763,-1.0
claude-haiku-4-5,narrative_cot,5326,0.4716485167104769,0.482914006759294,0.4615095756665415,0.3651896357491551,10.11167550228352,11.584177262794347,0.7639490968801314,8.580355766373877,1.0
gpt-5.4-nano,narrative_cot,11743,0.4228902324789236,0.41795111981606065,0.41088307928127393,0.34888869965085584,10.319014608293717,12.323535060593654,0.7413393903868699,9.37101259736508,1.0
gpt-5.4-nano,standard_cot,2530,0.5110671936758894,0.5486166007905139,0.5094861660079051,0.39446640316205533,9.564195906895447,10.695943706480007,0.7239,7.835974581721566,-1.0
grok-4-1-fast-reasoning,narrative_cot,4770,0.479874213836478,0.49224318658280924,0.4712788259958071,0.38113207547169814,10.058864825595055,11.411461809096679,0.7417244701348749,8.470101583882387,1.0
gpt-5.4-nano,standard_cot,4339,0.4715372205577322,0.48951371283705924,0.46577552431435815,0.3632173311823001,9.858526703811139,11.2425715424932,0.7242965367965368,8.37539918579835,-1.0
grok-4-1-fast-reasoning,narrative_cot,3870,0.49509043927648577,0.5188630490956072,0.48992248062015503,0.3925064599483204,10.004852497278122,11.282763599593817,0.7904691689008043,8.261009786023827,1.0
claude-sonnet-4-6,narrative_cot,7559,0.4253208096309036,0.4280989548882127,0.413943643339066,0.3348326498214049,10.114582181984376,11.761285153360133,0.686973555337904,8.930494185292178,1.0
gpt-5.4-nano,standard_cot,2511,0.49780963759458385,0.5400238948626045,0.4950219036240542,0.3747510951812027,9.595920152871035,10.628714210548262,0.7544871794871795,7.828436359157585,-1.0
claude-haiku-4-5,narrative_cot,4754,0.48148927219183846,0.49474127050904504,0.4722339082877577,0.37694572991165337,10.05501900338291,11.488073227456876,0.775488047808765,8.46674164792014,1.0
gpt-5.4-nano,standard_cot,3467,0.4929333717911739,0.5226420536486877,0.48976059994231325,0.3712143063167003,9.849992862444942,11.094929094957713,0.7531511254019292,8.151044945685024,-1.0
gpt-5.4-nano,narrative_cot,13526,0.40950761496377347,0.40130119769333134,0.39664350140470206,0.32655626201389915,10.338544255071834,12.347808136927748,0.7265372829417773,9.512369038134885,1.0
gpt-5.4-nano,narrative_cot,11214,0.4199215266630997,0.41519529159978596,0.4071696094168004,0.3402889245585875,10.226215691796218,12.207536489264681,0.7466316105769231,9.324918276683619,1.0
claude-haiku-4-5,standard_cot,1466,0.58731241473397,0.660300136425648,0.5845839017735335,0.4304229195088677,9.486575277009877,10.291323334591917,0.8030769230769234,7.290292882446597,-1.0
claude-haiku-4-5,standard_cot,1305,0.5494252873563218,0.6283524904214559,0.5547892720306513,0.4306513409961686,9.097922705761507,9.905722854566918,0.7526315789473684,7.173958319756794,-1.0
grok-4-1-fast-reasoning,standard_cot,2176,0.5464154411764706,0.5992647058823529,0.5464154411764706,0.42233455882352944,9.750466814087858,10.709759601290374,0.7811570247933886,7.685243607975833,-1.0
gpt-5.4-nano,narrative_cot,10524,0.41894716837704293,0.4146712276700874,0.40668947168377045,0.3393196503230711,10.219695407505819,12.125195594947014,0.7329392117568471,9.261413642160184,1.0
gpt-5.4-nano,narrative_cot,11442,0.41006816990036704,0.4055235098758958,0.3983569306065373,0.32721552176192975,10.281524160794483,12.158972310060786,0.7431947194719473,9.345046074828474,1.0
claude-haiku-4-5,narrative_cot,6804,0.4350382128159906,0.4426807760141093,0.42563198118753676,0.3461199294532628,10.0639747599277,11.67856366053587,0.7108475540386804,8.825265953515752,1.0
gpt-5.4-nano,narrative_cot,11327,0.4161737441511433,0.4103469585945087,0.40195991877814075,0.3377769930255143,10.23102238616889,12.174389723076265,0.7288958594730238,9.334944535200714,1.0
claude-sonnet-4-6,standard_cot,1645,0.5386018237082066,0.6103343465045593,0.5349544072948328,0.38541033434650457,9.451435521784166,10.312602780700223,0.7503846153846152,7.405495663199472,-1.0
gpt-5.4-nano,standard_cot,1821,0.5485996705107083,0.6040637012630423,0.5458539264140582,0.42504118616144976,9.443830651995315,10.384332847246057,0.7714204545454546,7.507141079727608,-1.0
gpt-5.4-nano,standard_cot,3376,0.4860781990521327,0.5118483412322274,0.4822274881516588,0.38388625592417064,9.739312817259256,10.99006858943616,0.7293365695792879,8.124446855715847,-1.0
grok-4-1-fast-reasoning,standard_cot,4095,0.49352869352869355,0.5128205128205128,0.4869352869352869,0.378021978021978,10.017649627511657,11.352069353791451,0.8033157894736842,8.31752199628717,-1.0
gpt-5.4-nano,standard_cot,2426,0.5230832646331409,0.5671887881286067,0.52679307502061,0.4051937345424567,9.642763630403905,10.679347830630531,0.7394999999999999,7.793999089503996,-1.0
gpt-5.4-nano,narrative_cot,9605,0.42498698594482043,0.42228006246746486,0.41218115564809993,0.34627798021863615,10.179001910949829,12.054799199105126,0.7423375184638109,9.170039075202657,1.0
claude-haiku-4-5,narrative_cot,7081,0.4279056630419432,0.4338370286682672,0.4181612766558396,0.3409123005225251,10.1273084822438,11.708049967081353,0.7696521739130435,8.865170419651774,1.0
gpt-5.4-nano,narrative_cot,9633,0.4298764663137133,0.4276964600851241,0.41762690750545,0.3484895671130489,10.117134937835681,11.9902258448542,0.7386686611817501,9.172949982757624,1.0
